Original Name,Processed Name
Lactase enzyme  (700 FCC units)  ,lactase enzyme
Bromelain   ,bromelain
Catalase  (As naturally occurring factors in bovine liver.)  ,catalase
Superoxide Dismutase  (McCord/Fridovich Units)  ,superoxide dismutase
Catalase  (As naturally occurring factors in bovine liver.)  ,catalase
Superoxide Dismutase  (McCord/Fridovich Units)  ,superoxide dismutase
Catalase  (As naturally occurring factors in bovine liver.)  ,catalase
Superoxide Dismutase  ((As naturally occuring factors in bovine liver.)(McCord/Fridovich Units.))  ,superoxide dismutase
Bromelain  (600 GDU)  ,bromelain
Bromelain   ,bromelain
|Trypsin  (30,000 USP Units of Trypsin Activity)  |,trypsin
|Chymotrypsin  (2,500 USP Units of Chymotrypsin Activity)  |,chymotrypsin
Lipase   ,lipase
Superoxide Dismutase  (McCord/Fridovich Units)  ,superoxide dismutase
Bromelain   ,bromelain
Trypsin  (30000 Units of Trypsin Activity)  ,trypsin
Chymostrypsin  (2500 Units of Chymotrypsin Activity)  ,chymostrypsin
Superoxide Dismutase  (McCord/Fridovich Units)  ,superoxide dismutase
Bromelain   ,bromelain
Trypsin  (30000 Units of Trypsin Activity)  ,trypsin
Chymostrypsin  (2500 Units of Chymotrypsin Activity)  ,chymostrypsin
Superoxide Dismutase  (McCord/Fridovich Units)  ,superoxide dismutase
|Protease   (from Aspergillus niger (Aspergillus niger), and A. oryzae)  |,protease
Lactase   (from Aspergillus oryzae (Aspergillus oryzae))  ,lactase
Lipase   (from Candida rugosa)  ,lipase
Amylase   (from  Aspergillus oryzae (Aspergillus oryzae))  ,amylase
Invertase   (from Saccharomyces cereviseiae (Saccharomyces cereviseiae))  ,invertase
Bromelain   ,bromelain
Bromelain   ,bromelain
Amylase   ,amylase
Protease   ,protease
Amylase   ,amylase
Protease   ,protease
Amylase   ,amylase
Protease   ,protease
Amylase   ,amylase
Protease   ,protease
Amylase   ,amylase
Protease   ,protease
Amylase   ,amylase
Protease   ,protease
Papain  (fruit)  (from Carica papaya (Carica papaya))  ,papain
Amylase   (from Aspergillus (Aspergillus))  ,amylase
Papain   (from Carica papaya (Carica papaya) (fruit))  ,papain
Alpha-Amylase   (from Aspergillus oryzae (Aspergillus oryzae))  ,alpha-amylase
Papain   (from Carica papaya (Carica papaya) (fruit))  ,papain
Alpha-Amylase   (from Aspergillus oryzae (Aspergillus oryzae))  ,alpha-amylase
Papain   (from Carica papaya (Carica papaya) (fruit))  ,papain
Alpha-Amylase   (from Aspergillus oryzae (Aspergillus oryzae))  ,alpha-amylase
Papain   (from Carica papaya (Carica papaya) (fruit))  ,papain
Alpha-Amylase   (from Aspergillus oryzae (Aspergillus oryzae))  ,alpha-amylase
Papain   (from Carica papaya (Carica papaya) (fruit))  ,papain
Papain   (from Carica papaya (Carica papaya) (fruit))  ,papain
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Bromelain  (0.160 GDU/mg)  ,bromelain
Alpha Amylase  (40 SKBU/mg)  ,alpha amylase
Lipase  (8 USP Units/mg)  ,lipase
Papain  (fruit)  (from Carica papaya (Carica papaya))  ,papain
Bromelain   (from Pineapple (Ananas sp.) (fruit))  ,bromelain
Alpha Amylase   (from Aspergillus oryzae (Aspergillus oryzae))  ,alpha amylase
Cellulase Enzyme   (from Trichoderma longibrachiatum (Trichoderma longibrachiatum))  ,cellulase enzyme
Lipase Enzyme   (Porcine pancreas)  ,lipase enzyme
Proprietary Enzyme Blend   <p class='indent01b' data-ingid='22461'>Amylase (Carbohydrate Enzyme);</p><p class='indent01b' data-ingid='22654'>Protease SP (Protein Enzyme);</p><p class='indent01b' data-ingid='22436'>Lipase (Fat Enzyme);</p><p class='indent01b' data-ingid='22759'>Cellulase Enzyme (Fiber Enzyme);</p><p class='indent01b' data-ingid='22514'>Bromelain (Protein Enzyme);</p><p class='indent01b' data-ingid='22365'>Papain (Protein Enzyme);</p><p class='indent01b' data-ingid='22698'>Hemicellulase (Fiber Enzyme);</p><p class='indent01b' data-ingid='22672'>Xylanase (Fiber Enzyme);</p><p class='indent01b' data-ingid='22730'>Alpha Galactosidase (Dairy Enzyme);</p><p class='indent01b' data-ingid='22702'>Invertase (Carbohydrate Enzyme);</p><p class='indent01b' data-ingid='22706'>Lactase (Dairy Enzyme);</p><p class='indent01b' data-ingid='22686'>Glucoamylase (Starch Enzyme);</p><p class='indent01b' data-ingid='22739'>Beta Glucanase (Fiber Enzyme);</p>,proprietary enzyme amylase
Amylase  (Carbohydrate Enzyme)  ,amylase
Lipase  (Fat Enzyme)  ,lipase
Cellulase Enzyme  (Fiber Enzyme)  ,cellulase enzyme
Bromelain  (Protein Enzyme)  ,bromelain
Hemicellulase  (Fiber Enzyme)  ,hemicellulase
Alpha Galactosidase  (Dairy Enzyme)  ,alpha galactosidase
Invertase  (Carbohydrate Enzyme)  ,invertase
Lactase  (Dairy Enzyme)  ,lactase
Glucoamylase  (Starch Enzyme)  ,glucoamylase
Beta Glucanase  (Fiber Enzyme)  ,beta glucanase
Bromelain  (Protein Enzyme)  ,bromelain
Amylase  (Carbohydrate Enzyme)  ,amylase
Lipase  (Fat Enzyme)  ,lipase
Lactase  (Carbohydrate Enzyme)  ,lactase
Cellulase  (Carbohydrate Enzyme)  ,cellulase
Hemicellulase  (Carbohydrate Enzyme)  ,hemicellulase
Bromelain  (Protein Enzyme)  (from Pineapple)  ,bromelain
Papain  (Protein Enzyme)  (from Papaya (fruit))  ,papain
Amylase  (Carbohydrate Enzyme)  (from  Aspergillus oryzae (Aspergillus oryzae))  ,amylase
Lipase  (Fat Enzyme)  (from  Aspergillus niger (Aspergillus niger))  ,lipase
Protease 4.5  (Protein Enzyme)  (from  Aspergillus oryzae (Aspergillus oryzae))  ,protease
Lactase  (Carbohydrate Enzyme)  (from Aspergillus oryzae (Aspergillus oryzae))  ,lactase
Cellulase  (Carbohydrate Enzyme)  (from Trichoderma longibrachiatum (Trichoderma longibrachiatum))  ,cellulase
Hemicellulase  (Carbohydrate Enzyme)  (from Aspergillus niger (Aspergillus niger))  ,hemicellulase
Bromelain  (Protein Enzyme)  (from Pineapple)  ,bromelain
Papain  (Protein Enzyme)  (from Papaya (fruit))  ,papain
Amylase  (Carbohydrate Enzyme)  (from Aspergillus oryzae (Aspergillus oryzae))  ,amylase
Lipase  (fat enzyme)  (from Rhizopus oryzae (Rhizopus oryzae))  ,lipase
Protease 4.5  (Protein Enzyme)  (from  Aspergillus oryzae (Aspergillus oryzae))  ,protease
Lactase  (Carbohydrate Enzyme)  (from Aspergillus oryzae (Aspergillus oryzae))  ,lactase
Cellulase AN  (carbohydrate enzyme)  (from Aspergillus niger (Aspergillus niger))  ,cellulase an
Hemicellulase  (Carbohydrate Enzyme)  (from Aspergillus niger (Aspergillus niger))  ,hemicellulase
Pancreatin Extract 4:1  (Equivalent to 600 mg Pancreatin)  ,pancreatin
Amylase   ,amylase
Pepsin   ,pepsin
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Papain   ,papain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain   ,bromelain
Bromelain  ((from Pineapple 600 Gelatin Digestive Units (GDU) per gram) (0.5 g))  ,bromelain
|Nattokinase  (ASN-LOK)  ((Active enzyme at 20,000 FU/gram) Enzyme Activity (fibrin units per gram))  |,nattokinase
Pancreatin  (8X USP)  ,pancreatin
Bromelain  (1200 DU/GM)  ,bromelain
Pepsin  (10M X)  ,pepsin
Chymotrypsin  (1000 USP/mg)  ,chymotrypsin
Pancreatin  (8X USP)  ,pancreatin
Bromelain  (1200 DU/GM)  ,bromelain
Pepsin  (10M X)  ,pepsin
Chymotrypsin  (1000 USP/mg)  ,chymotrypsin
Bromelain   ,bromelain
Amylase   ,amylase
Glucoamylase   ,glucoamylase
Cellulase   ,cellulase
Bromelain   ,bromelain
Invertase   ,invertase
Bromelain  (600 GDU/gm)  ,bromelain
Bromelain  (600 GDU)  ,bromelain
Chymotrypsin   ,chymotrypsin
|Berry Digest Enzyme Blend   (Cellulase, Pectinase, Amylase, Glucoamylase, Lipase, Protease, Hemicellulase, Betaglucanase, Phytase)  |,digest enzyme
Enzymes   ,enzymes
Protease   ,protease
Amylase   ,amylase
Glucoamylase   ,glucoamylase
Invertase   ,invertase
Bromelain   ,bromelain
Bromelain   ,bromelain
Aminogen(TM) enzyme   ,aminogen enzyme
Aminogen(TM) enzyme   ,aminogen enzyme
Aminogen(TM) enzyme   ,aminogen enzyme
Aminogen(TM) enzyme   ,aminogen enzyme
Aminogen(TM) enzyme   ,aminogen enzyme
bromolaine  (2400 GDU)  ,bromolaine
Amylase   ,amylase
Amylase II   ,amylase ii
Protease I  (activity)  ,protease i
Protease II  (activity)  ,protease ii
Protease III  (activity)  ,protease iii
Peptidase   ,peptidase
Lipase  (activity)  ,lipase
Cellulase  (activity)  ,cellulase
Lactase  (activity)  ,lactase
Maltase  (activity)  ,maltase
Invertase  (activity)  ,invertase
Bromelain   ,bromelain
|Bromelain  (1,000 GDU/g)  |,bromelain
Amylase   ,amylase
Bromelain   ,bromelain
Cellulase   ,cellulase
Lactase   ,lactase
Lipase   ,lipase
Amylase   ,amylase
Bromelain   ,bromelain
Cellulase   ,cellulase
Lactase   ,lactase
Lipase   ,lipase
Protease   ,protease
Serratiopeptidase   ,serratiopeptidase
Bromelain   ,bromelain
Amylase   ,amylase
Lipase   ,lipase
|BeautyGreens(TM) Enzyme Blend   (Bromealin, Papain, Pepsin, Lipase, Protease)  |,beautygreens enzyme
|Protease  (5,000 HUT/g)  |,protease
Bromelain  (2400 GDU/gram)  ,bromelain
Papain  (225 MCU/gram)  ,papain
Trypsin  (1:75)  ,trypsin
Chymotrypsin  (1:25)  ,chymotrypsin
Bromelain  (2400 GDU)  ,bromelain
Bromelain  (2400 GDU)  ,bromelain
Pancreatin 4X  (coated for protection from the acidic stomach environment)  ,pancreatin x
|Pepsin  (1:10,000)  |,pepsin
Amylase   ,amylase
Papain   ,papain
Bromelain   (Pineapple)  ,bromelain
Serrapeptase enteric coated   (fermented serralysin)  ,serrapeptase enteric coated
Bromelain   (Pineapple)  ,bromelain
Serrapeptase enteric coated   (fermented serralysin)  ,serrapeptase enteric coated
Bromelain   (Pineapple)  ,bromelain
Serrapeptase enteric coated   (fermented serralysin)  ,serrapeptase enteric coated
Bromelain   (Pineapple)  ,bromelain
Serrapeptase enteric coated   (fermented serralysin)  ,serrapeptase enteric coated
Bromelain   (Pineapple)  ,bromelain
Serrapeptase enteric coated   (fermented serralysin)  ,serrapeptase enteric coated
Bromelain   (Pineapple)  ,bromelain
Serrapeptase enteric coated   (fermented serralysin)  ,serrapeptase enteric coated
Cellulase   ,cellulase
Cellulase   ,cellulase
Superoxide Dismutase  (Porcine)  ,superoxide dismutase
Superoxide Dismutase  (Porcine)  ,superoxide dismutase
Superoxide Dismutase  (Porcine)  ,superoxide dismutase
Serrapeptase Enzyme   (Bombyx mori (Bombyx mori))  ,serrapeptase enzyme
Serrapeptase Enzyme   (Bombyx mori (Bombyx mori))  ,serrapeptase enzyme
Serrapeptase   (Bombyx mori (Bombyx mori))  ,serrapeptase
Bromelain   (Pineapple)  ,bromelain
Bromelain   (Pineapple)  ,bromelain
Nattokinase   ,nattokinase
Bromelain   (from Pineapple)  ,bromelain
Nattokinase   ,nattokinase
Bromelain   (from Pineapple)  ,bromelain
Nattokinase   ,nattokinase
Bromelain   (from Pineapple)  ,bromelain
|Enzyme Blend   (from aspergillus oryzae (aspergillus oryzae), rhizopus oryzae (rhizopus oryzae), trichoderma longibrachatum, providing Lactase, Protease, Amylase, Lipase, Cellulase)  |,enzyme
|Enzyme Blend   (from aspergillus oryzae (aspergillus oryzae), rhizopus oryzae (rhizopus oryzae), trichoderma longibrachatum, providing Lactase, Protease, Amylase, Lipase, Cellulase)  |,enzyme
|Bromelain  (1,000 GDU/g)  |,bromelain
|Bromelain  (1,000 GDU/g)  |,bromelain
Coenzyme Q10  (BioQ10SA(TM))   ,coenzyme q10
|Bromelain  (1,000 GDU/g)  |,bromelain
|Dipeptidyl peptidase IV (DPP-IV) Proprietary Enzyme Blend   (Protease Blend, Plant Protease, Amylase, Cellulase, Lactase, Alpha-Galactosidase, Lipase)  |,dipeptidyl peptidase iv
|Bromelain  (1,000 GDU/g)  |,bromelain
|Ubiquinol  (Microorganism)  (as Kaneka QH(R) Ubiquinol, Bioactive and Reduced Form  CoQ10)  |,ubiquinol
|Multizyme Blend   (Protease, Protease II, Protease III, Peptidase, Cellulase, Invertase, Maltase, Amylase, Lipase, Lactase)  |,multizyme
|Proprietary enzyme blend   (Bromelain, Lipase, Amylase, Protease, Cellulase)  |,proprietary enzyme
|Enzyme blend   (Protease, invertase, peptidase, Amylase, Lactase, Cellulase, Lipase, maltase)  |,enzyme
Bromelain  (2400 GDU)  ,bromelain
Lipase  (8 USP Units/mg)  ,lipase
Nattokinase   (nattozimes)  ,nattokinase
Bromelain   ,bromelain
Amylase   ,amylase
Lipase   ,lipase
Bromelain  (2400 mcu/gm)  ,bromelain
Cellulase   ,cellulase
Superoxide dismutase  (SOD)   ,superoxide dismutase
Trypsin  (2160 FIP unit)  ,trypsin
|Nattokinase  (20,000 FU/gm)  |,nattokinase
Chymotrypsin  (900 FIP unit)  ,chymotrypsin
|Serrapeptase  (2,000,000 CDU/gm)  |,serrapeptase
Bromelain   ,bromelain
|Proprietary enzyme blend   (Protease, protease II, protease III, peptidase, Amylase, Lipase, Cellulase, maltase, Lactase, invertase)  |,proprietary enzyme
|Proprietary enzyme blend   (Protease, peptidase, Amylase, Lipase, Cellulase, maltase, invertase, Lactase, Bromelain)  |,proprietary enzyme
Phaseolamin   (Northern white kidney bean extract)  ,phaseolamin
Phaseolamin   (White kidney bean extract)  ,phaseolamin
Protease   ,protease
Invertase   ,invertase
Peptidase   ,peptidase
Amylase   ,amylase
Cellulase   ,cellulase
Lipase   ,lipase
|Digestive Enzyme Blend   ({Blend}, CereCalase(R), Bromelain, Papain)  |,digestive enzyme
|Digestive Enzyme Blend   ({Blend}, CereCalase(R), Bromelain, Papain)  |,digestive enzyme
4-alpha-D-Glucan glucanohydrolase   (4.8 FCC DU/.02g Amylase)  ,4-alpha-d-glucan glucanohydrolase
Beta-D-galactoside galactohydrolase   (800 FCC LU/.02g Lactase)  ,beta-d-galactoside galactohydrolase
Protease   (1.2 FCC HUT/.02g Protease)  ,protease
Triacylglycerol lipase   (.08 FCC LU/.02g Lipase)  ,triacylglycerol lipase
|Digestive enzymes   (as Amylase, Protease, Lactase, Lipase, Cellulase)  |,digestive enzymes
Lactase  (100 FCC units)  ,lactase
Coenzyme-Q10   ,coenzyme-q10
Ficin   ,ficin
Coenzyme Q10  (emulsified)  ,coenzyme q10
Coenzyme Q10  (emulsified)  ,coenzyme q10
Ficin   ,ficin
catalase   ,catalase
Bromelain   (from Pineapple)  ,bromelain
Bromelain   (from Pineapple)  ,bromelain
Coenzyme Q10  (emulsified)  ,coenzyme q10
|Pepsin  (1:10,000)  |,pepsin
|Pepsin  (1:10,000)  |,pepsin
